CustomerID,Age,Income, TransactionFrequency, AverageTransactionValue,YearsWithBank,MostTransactionArea,CreditCard
8315,30,43589,15,136,1,Utilities,1
8316,27,40074,5,210,19,Shopping,1
8317,28,51869,11,211,22,Travel,1
8318,35,41203,3,254,28,Utilities,1
8319,51,56406,9,192,11,Entertainment,0
8320,56,41148,7,183,23,Food,0
8321,58,59701,2,122,20,Food,0
8322,59,40824,15,255,10,Travel,1
8323,40,59086,12,244,2,Travel,0
8324,24,37271,16,201,14,Entertainment,1
8325,56,63280,16,133,12,Entertainment,1
8326,20,23329,16,139,4,Shopping,0
8327,29,49912,19,172,22,Utilities,1
8328,24,41492,3,248,13,Food,1
8329,43,49307,4,214,20,Shopping,0
8330,50,32210,1,125,28,Entertainment,0
8331,54,47081,8,220,10,Travel,0
8332,32,33359,15,158,2,Shopping,0
8333,19,46427,5,173,25,Travel,0
8334,58,45032,12,248,17,Utilities,1
8335,24,54948,4,238,10,Travel,0
8336,49,50987,15,254,23,Food,1
8337,21,78174,6,198,16,Utilities,0
8338,37,42350,5,244,9,Travel,1
8339,53,48010,11,170,19,Shopping,1
8340,49,97764,14,187,11,Food,0
8341,45,46646,11,183,6,Food,1
8342,30,64298,9,201,25,Entertainment,0
8343,18,58648,10,135,25,Entertainment,1
8344,52,85021,6,188,4,Shopping,1
8345,47,28540,11,272,16,Entertainment,1
8346,53,26831,9,145,12,Travel,0
8347,42,33231,5,133,24,Entertainment,0
8348,33,52591,10,137,24,Food,1
8349,36,34948,14,333,27,Shopping,0
8350,18,17998,6,223,16,Travel,1
8351,22,36134,4,186,23,Food,0
8352,39,55528,10,203,22,Food,1
8353,41,36446,11,211,3,Utilities,0
8354,60,67136,16,167,12,Entertainment,0
8355,62,33119,7,174,15,Travel,0
8356,54,50212,18,192,20,Shopping,1
8357,53,44136,7,163,12,Shopping,1
8358,53,52827,15,180,9,Shopping,1
8359,21,54332,19,217,10,Utilities,0
8360,53,73777,18,150,23,Travel,1
8361,35,60347,15,330,27,Food,0
8362,33,43688,18,237,8,Utilities,0
8363,58,59192,3,136,13,Entertainment,0
8364,35,61253,1,76,22,Food,0
8365,39,80674,1,165,15,Shopping,1
8366,19,47643,7,234,28,Entertainment,0
8367,38,48756,10,224,17,Travel,0
8368,53,69684,12,194,27,Travel,1
8369,61,20022,8,169,12,Utilities,1
8370,56,46930,17,154,16,Travel,1
8371,64,60414,14,179,25,Shopping,1
8372,56,65708,17,149,11,Utilities,0
8373,46,16859,6,180,19,Utilities,0
8374,43,29925,17,266,29,Shopping,1
8375,38,12609,8,161,13,Travel,0
8376,34,63094,13,230,3,Entertainment,1
8377,33,53066,16,238,25,Utilities,1
8378,48,71285,12,146,4,Entertainment,1
8379,26,50437,17,157,24,Entertainment,1
8380,48,83614,18,253,15,Entertainment,1
8381,31,35854,8,153,14,Entertainment,1
8382,54,44492,18,197,28,Shopping,1
8383,19,56192,11,301,11,Food,0
8384,63,39308,13,248,28,Travel,1
8385,31,56257,12,204,13,Food,0
8386,50,48340,15,242,20,Food,1
8387,52,47466,3,197,18,Utilities,1
8388,56,48120,3,250,13,Food,0
8389,64,60581,6,97,21,Food,0
8390,37,44856,3,193,27,Shopping,1
8391,19,33200,9,95,19,Entertainment,0
8392,58,51007,11,208,4,Food,0
8393,36,40491,8,188,12,Food,0
8394,54,35011,4,268,3,Utilities,1
8395,35,24035,15,235,16,Travel,0
8396,33,63966,5,173,1,Utilities,0
8397,21,59937,7,179,4,Travel,1
8398,29,71111,8,219,9,Travel,1
8399,46,50041,7,171,23,Travel,1
8400,24,66178,8,198,13,Shopping,1
8401,31,35844,4,265,22,Shopping,1
8402,29,21378,1,158,10,Entertainment,1
8403,52,38725,5,177,9,Travel,1
8404,22,46910,11,184,20,Shopping,0
8405,34,55406,4,357,6,Shopping,0
8406,59,69212,2,230,19,Food,0
8407,49,54831,17,256,3,Travel,0
8408,27,83860,12,238,10,Utilities,1
8409,60,51797,2,241,10,Food,0
8410,34,51511,9,223,24,Shopping,1
8411,22,55073,6,218,21,Shopping,1
8412,62,55684,6,127,24,Shopping,0
8413,59,55468,18,217,25,Shopping,0
8414,26,31516,3,194,2,Utilities,1
8415,50,62782,15,227,13,Entertainment,0
8416,53,87585,7,196,7,Entertainment,1
8417,53,36755,13,238,29,Travel,1
8418,35,49381,10,246,13,Shopping,1
8419,26,29408,4,54,14,Travel,1
8420,46,61278,16,178,28,Utilities,1
8421,31,61264,9,107,18,Travel,1
8422,42,27439,10,211,14,Entertainment,0
8423,32,30313,19,184,23,Entertainment,0
8424,23,18775,17,267,27,Entertainment,1
8425,59,73555,1,210,13,Travel,0
8426,46,37419,13,175,19,Shopping,1
8427,32,47986,4,246,8,Food,1
8428,46,44500,15,184,4,Entertainment,1
8429,21,64826,10,175,9,Travel,0
8430,35,59903,9,219,12,Food,0
8431,61,59102,8,280,20,Entertainment,0
8432,56,37819,6,242,2,Entertainment,0
8433,33,60218,10,228,29,Utilities,1
8434,28,63926,17,337,4,Entertainment,1
8435,31,59775,5,163,21,Food,1
8436,20,30664,14,162,24,Food,0
8437,59,33053,17,207,19,Shopping,0
8438,55,76056,11,275,9,Food,0
8439,62,79159,4,152,9,Travel,0
8440,59,48950,17,287,11,Travel,1
8441,35,48930,2,128,10,Entertainment,1
8442,37,52361,1,193,3,Shopping,0
8443,42,58685,18,208,8,Entertainment,0
8444,55,28362,7,155,22,Shopping,0
8445,30,53456,6,168,11,Utilities,1
8446,21,34538,6,239,6,Shopping,0
8447,31,49696,14,272,18,Utilities,0
8448,50,36742,12,94,8,Utilities,0
8449,45,40275,14,209,23,Entertainment,0
8450,54,52723,14,194,2,Travel,0
8451,25,40740,12,205,20,Shopping,1
8452,61,33517,9,184,5,Entertainment,1
8453,51,71802,9,135,25,Utilities,0
8454,61,33731,2,277,10,Utilities,0
8455,22,15343,18,257,18,Food,0
8456,22,58531,5,194,12,Food,0
8457,48,45654,12,175,28,Shopping,0
8458,62,49559,14,169,23,Travel,1
8459,26,52372,13,70,21,Food,0
8460,59,69059,3,217,2,Utilities,0
8461,49,77956,15,239,10,Entertainment,0
8462,50,53801,15,206,12,Travel,0
8463,20,32364,3,195,19,Shopping,1
8464,47,52189,19,206,5,Entertainment,1
8465,29,58837,15,157,10,Shopping,0
8466,46,65054,19,175,1,Entertainment,0
8467,20,52059,8,191,7,Entertainment,0
8468,43,41591,13,234,1,Travel,0
8469,47,36398,10,268,22,Shopping,0
8470,26,48251,2,188,28,Food,0
8471,43,27484,11,147,22,Entertainment,0
8472,19,55915,19,201,17,Entertainment,1
8473,20,52659,9,300,12,Food,1
8474,63,52585,9,152,7,Travel,0
8475,21,60764,6,244,8,Travel,1
8476,42,71764,10,266,3,Travel,0
8477,30,48943,8,181,15,Utilities,0
8478,56,51153,15,164,12,Utilities,0
8479,61,44455,6,228,26,Travel,0
8480,52,58272,7,217,17,Travel,0
8481,40,49885,17,234,2,Food,0
8482,26,67325,4,303,17,Utilities,0
8483,19,67010,8,208,25,Shopping,0
8484,58,54741,13,140,4,Travel,0
8485,61,48805,14,203,7,Travel,0
8486,48,45901,18,212,15,Travel,1
8487,61,57205,17,263,21,Entertainment,0
8488,64,57245,18,190,25,Utilities,1
8489,19,45895,14,179,16,Shopping,0
8490,49,54326,11,131,25,Entertainment,0
8491,35,38386,10,227,6,Entertainment,0
8492,30,56763,13,367,5,Shopping,0
8493,63,39647,16,188,26,Shopping,0
8494,22,61580,14,222,16,Shopping,1
8495,59,45249,3,172,1,Shopping,1
8496,61,75107,18,135,15,Shopping,0
8497,27,50586,6,221,20,Travel,1
8498,60,53569,3,201,5,Shopping,0
8499,42,29020,19,80,13,Shopping,1
8500,51,71098,3,280,14,Utilities,0
8501,54,49430,12,220,25,Travel,1
8502,47,76092,8,203,2,Entertainment,1
8503,24,50723,5,178,2,Travel,1
8504,23,46788,17,220,19,Food,1
8505,20,42327,10,222,19,Shopping,0
8506,30,59632,17,220,12,Entertainment,0
8507,20,57811,9,253,23,Food,0
8508,43,29989,13,264,17,Entertainment,0
8509,41,41466,10,300,2,Travel,0
8510,23,60837,8,158,11,Food,1
8511,60,40332,7,171,17,Shopping,0
8512,59,37744,2,218,14,Shopping,0
8513,29,52943,2,161,9,Food,1
8514,53,51307,4,169,26,Travel,0
8515,19,43040,9,223,25,Food,0
8516,28,76510,14,245,29,Travel,0
8517,56,47764,11,263,19,Entertainment,1
8518,51,31025,7,190,28,Travel,0
8519,43,25716,19,223,19,Food,1
8520,35,65337,4,212,1,Food,1
8521,38,33539,2,200,5,Entertainment,1
8522,53,50456,19,159,19,Food,1
8523,57,36890,18,152,2,Utilities,0
8524,63,48468,7,233,29,Food,0
8525,61,55219,11,158,14,Utilities,0
8526,39,29516,10,111,19,Food,0
8527,47,43164,11,198,24,Food,1
8528,60,39896,9,272,8,Entertainment,0
8529,47,35519,3,60,17,Utilities,0
8530,25,44365,5,185,2,Entertainment,1
8531,51,40642,1,233,17,Utilities,1
8532,64,63094,1,108,8,Utilities,0
8533,26,39263,5,189,14,Shopping,0
8534,37,56762,19,143,17,Utilities,1
8535,57,56237,6,149,6,Entertainment,1
8536,42,27483,3,179,26,Entertainment,1
8537,36,42414,13,143,29,Travel,1
8538,22,48349,17,139,11,Food,1
8539,28,53981,3,197,8,Shopping,0
8540,32,46454,3,311,13,Food,1
8541,25,65628,13,237,8,Entertainment,0
8542,36,51571,2,250,7,Shopping,0
8543,40,56682,3,239,24,Utilities,0
8544,44,41117,16,165,24,Entertainment,1
8545,57,56901,12,215,26,Entertainment,0
8546,49,79045,9,254,3,Entertainment,0
8547,43,57898,16,241,2,Entertainment,1
8548,44,66545,4,209,12,Shopping,0
8549,36,45626,18,226,4,Food,0
8550,59,63863,1,323,5,Food,0
8551,46,65173,7,241,16,Utilities,0
8552,56,53681,12,184,2,Entertainment,1
8553,58,48878,8,196,27,Entertainment,1
8554,50,27573,8,147,24,Food,0
8555,36,49514,9,317,24,Utilities,1
8556,54,58478,14,280,13,Travel,0
8557,36,38521,5,204,28,Shopping,0
8558,50,30948,2,309,4,Food,1
8559,64,51529,10,231,28,Shopping,1
8560,33,53459,9,178,5,Food,0
8561,40,29789,7,245,27,Utilities,0
8562,24,50611,18,219,12,Entertainment,0
8563,43,54348,12,241,15,Travel,0
8564,49,69819,11,131,5,Shopping,0
8565,29,42852,10,159,5,Travel,1
8566,25,81296,13,274,16,Entertainment,0
8567,22,50808,9,284,25,Food,1
8568,59,31970,16,270,9,Utilities,1
8569,45,45047,17,310,15,Entertainment,0
8570,22,33307,5,228,27,Travel,1
8571,43,47491,6,225,4,Travel,1
8572,22,57026,10,154,17,Travel,0
8573,39,54022,11,170,24,Food,1
8574,32,33048,2,100,27,Travel,1
8575,30,31182,7,183,1,Food,0
8576,45,56290,14,97,16,Travel,0
8577,50,59661,4,254,23,Shopping,1
8578,60,42666,5,219,28,Shopping,0
8579,40,11934,19,98,29,Entertainment,1
8580,50,32624,10,190,20,Entertainment,1
8581,60,64794,6,298,17,Utilities,1
8582,35,38922,2,193,4,Travel,0
8583,47,44791,3,150,23,Travel,0
8584,43,58300,15,110,13,Food,0
8585,33,45405,10,112,8,Entertainment,0
8586,30,70961,17,226,18,Shopping,1
8587,56,44398,7,178,13,Food,0
8588,50,37090,2,182,9,Shopping,0
8589,43,67734,7,178,5,Food,0
8590,18,50717,15,192,11,Entertainment,1
8591,55,33824,3,138,28,Travel,1
8592,19,57077,5,215,14,Travel,1
8593,23,45585,8,128,24,Entertainment,0
8594,63,32812,4,162,18,Shopping,1
8595,55,51426,18,250,18,Utilities,1
8596,59,47628,19,218,20,Utilities,0
8597,41,24688,8,234,16,Entertainment,1
8598,35,34110,6,307,4,Food,1
8599,44,77980,5,197,19,Travel,1
8600,58,51219,5,201,5,Shopping,1
8601,25,70200,17,186,2,Utilities,0
8602,45,54632,6,177,17,Travel,0
8603,27,68557,13,149,28,Entertainment,1
8604,34,58336,9,204,4,Travel,0
8605,46,35805,12,217,6,Utilities,1
8606,23,59102,10,220,22,Shopping,0
8607,31,35708,1,203,18,Food,1
8608,39,63940,11,246,6,Food,1
8609,23,53265,6,201,20,Travel,0
8610,43,50281,3,179,26,Food,1
8611,56,43422,6,153,15,Utilities,0
8612,29,61976,9,122,1,Shopping,0
8613,52,47635,8,273,17,Food,1
8614,31,21351,15,165,2,Food,0
8615,39,24286,6,153,4,Entertainment,0
8616,40,30960,11,179,24,Food,1
8617,24,61762,10,186,3,Food,1
8618,57,62903,11,281,27,Utilities,0
8619,42,54874,4,183,21,Food,1
8620,30,54716,13,331,3,Entertainment,0
8621,38,71692,8,203,24,Entertainment,1
8622,58,55142,15,302,14,Entertainment,1
8623,27,59571,7,244,20,Food,1
8624,26,49838,1,218,27,Travel,1
8625,32,43084,9,278,8,Travel,0
8626,19,45796,8,256,29,Utilities,1
8627,42,80761,2,231,8,Travel,1
8628,30,33699,14,315,9,Utilities,1
8629,51,54714,12,175,18,Utilities,0
8630,51,27269,17,150,27,Entertainment,1
8631,52,40842,19,166,26,Shopping,0
8632,55,61607,6,287,7,Utilities,1
8633,20,22850,5,272,10,Food,0
8634,59,63571,6,173,1,Entertainment,0
8635,23,80713,3,82,29,Food,0
8636,36,55477,16,189,4,Food,0
8637,20,68928,18,149,20,Travel,0
8638,35,53720,14,175,4,Food,0
8639,56,60666,15,147,23,Utilities,1
8640,26,56806,4,119,29,Food,1
8641,29,42349,11,294,14,Food,0
8642,22,41004,5,165,5,Travel,1
8643,20,67721,9,270,5,Food,0
8644,28,49366,5,188,19,Utilities,0
8645,47,47873,7,143,26,Utilities,1
8646,21,47562,18,225,21,Food,0
8647,22,54596,18,180,5,Utilities,1
8648,18,32217,2,189,24,Utilities,1
8649,44,47267,13,207,11,Travel,1
8650,45,54658,13,159,2,Entertainment,0
8651,46,30813,17,118,15,Entertainment,0
8652,35,53138,17,197,14,Shopping,1
8653,29,36535,6,248,14,Entertainment,0
8654,30,54686,14,154,8,Food,1
8655,58,82377,14,207,20,Utilities,1
8656,19,48187,12,275,25,Entertainment,0
8657,54,33820,5,195,8,Travel,0
8658,62,53556,5,204,5,Shopping,1
8659,33,57113,4,202,5,Food,1
8660,41,35946,13,165,25,Entertainment,0
8661,52,24222,4,150,29,Utilities,1
8662,39,35992,18,150,14,Travel,0
8663,53,49274,16,218,5,Entertainment,1
8664,28,43170,18,237,29,Utilities,1
8665,63,66162,2,240,9,Entertainment,1
8666,46,57756,4,181,22,Food,1
8667,52,51529,17,254,27,Shopping,1
8668,32,23825,6,215,11,Utilities,1
8669,48,59456,18,203,17,Shopping,1
8670,59,79687,7,33,27,Shopping,0
8671,58,62934,13,159,12,Travel,1
8672,60,40134,9,123,12,Utilities,0
8673,33,47954,2,231,24,Travel,1
8674,27,56886,8,204,16,Shopping,1
8675,49,70799,14,146,1,Food,1
8676,19,39413,18,215,18,Food,1
8677,41,43017,1,128,6,Entertainment,0
8678,40,49352,9,147,5,Entertainment,0
8679,19,48039,9,164,18,Utilities,1
8680,55,61885,2,227,13,Food,0
8681,48,53934,16,269,6,Shopping,0
8682,57,29042,4,170,7,Food,0
8683,43,40148,13,266,3,Utilities,1
8684,46,40580,17,202,11,Entertainment,1
8685,20,16776,11,211,8,Entertainment,0
8686,31,63944,2,196,4,Travel,1
8687,42,51986,4,190,10,Entertainment,1
8688,18,41889,12,221,9,Shopping,1
8689,20,63539,2,237,23,Utilities,0
8690,43,54519,1,155,13,Entertainment,0
8691,35,30708,6,190,19,Entertainment,0
8692,26,59143,16,283,15,Shopping,1
8693,55,70594,2,208,5,Entertainment,1
8694,40,47901,14,214,25,Shopping,1
8695,38,48994,12,258,13,Entertainment,1
8696,18,51616,19,174,12,Shopping,1
8697,38,31731,3,198,9,Entertainment,1
8698,44,52121,19,240,24,Utilities,1
8699,59,36627,11,261,8,Travel,1
8700,23,49902,4,81,9,Travel,0
8701,61,52488,17,163,21,Food,0
8702,53,57961,17,150,13,Travel,1
8703,45,58513,7,193,27,Shopping,1
8704,62,36084,5,153,29,Shopping,1
8705,34,52814,19,233,9,Travel,1
8706,57,64341,19,208,6,Shopping,1
8707,20,32699,9,244,29,Utilities,0
8708,29,76176,17,247,6,Shopping,0
8709,56,35413,9,233,11,Utilities,0
8710,29,74411,14,183,10,Utilities,1
8711,19,35677,5,205,14,Utilities,1
8712,63,49156,2,176,28,Entertainment,1
8713,39,47106,15,131,6,Food,1
8714,40,29497,16,247,7,Shopping,1
8715,47,60472,19,195,9,Entertainment,0
8716,22,61243,1,124,3,Food,1
8717,26,59296,12,226,12,Entertainment,0
8718,38,46272,19,188,16,Shopping,1
8719,28,39473,15,97,13,Utilities,0
8720,22,66487,5,131,6,Entertainment,0
8721,52,53201,1,164,13,Food,1
8722,44,38655,11,210,26,Food,0
8723,19,53218,9,239,5,Food,1
8724,41,24879,7,237,4,Entertainment,0
8725,48,51616,2,230,8,Food,0
8726,50,59836,17,198,3,Travel,1
8727,56,47308,16,286,2,Food,0
8728,47,60663,16,234,20,Food,0
8729,63,62198,14,211,19,Entertainment,0
8730,54,54129,2,228,7,Shopping,0
8731,45,76521,19,180,12,Entertainment,1
8732,48,70309,3,197,29,Entertainment,1
8733,28,59409,8,95,4,Travel,0
8734,40,55326,19,180,10,Shopping,1
8735,19,46154,16,287,28,Entertainment,1
8736,57,40292,4,207,9,Travel,1
8737,58,61962,8,205,29,Entertainment,1
8738,44,47012,1,249,12,Travel,1
8739,52,34788,4,217,11,Utilities,0
8740,19,37967,7,160,21,Food,1
8741,56,39947,1,201,19,Food,0
8742,54,76303,18,143,2,Entertainment,0
8743,38,62717,4,209,6,Travel,0
8744,22,50514,14,158,6,Utilities,1
8745,62,56209,8,246,1,Food,1
8746,38,57950,18,174,7,Entertainment,0
8747,46,36971,7,158,12,Entertainment,0
8748,37,32486,3,194,21,Travel,0
8749,55,65773,14,218,23,Shopping,0
8750,37,29754,12,139,12,Entertainment,0
8751,42,49738,15,173,20,Utilities,1
8752,19,39174,8,205,21,Utilities,1
8753,49,53314,5,266,23,Shopping,0
8754,43,46204,17,73,6,Utilities,1
8755,23,58009,10,230,14,Travel,0
8756,58,15332,11,180,17,Entertainment,0
8757,20,66810,16,175,17,Travel,1
8758,50,61030,16,165,18,Shopping,1
8759,18,65173,4,181,13,Shopping,1
8760,22,63445,5,231,13,Travel,0
8761,30,54706,10,173,27,Food,1
8762,36,40379,14,282,11,Shopping,1
8763,29,56576,9,231,3,Entertainment,0
8764,42,54343,18,209,17,Shopping,1
8765,52,63148,6,191,26,Travel,0
8766,29,59324,11,259,2,Travel,0
8767,47,51413,17,266,28,Utilities,0
8768,22,56496,9,141,2,Food,1
8769,51,57825,3,164,7,Travel,0
8770,39,66324,16,231,27,Utilities,0
8771,56,76038,4,246,29,Utilities,0
8772,30,58956,15,184,28,Entertainment,1
8773,64,57895,2,162,22,Utilities,1
8774,20,46655,17,203,25,Food,0
8775,37,44850,19,273,10,Entertainment,0
8776,48,39112,16,202,14,Travel,1
8777,22,2003,19,136,21,Travel,0
8778,41,37411,17,205,19,Utilities,0
8779,57,47409,4,239,17,Shopping,1
8780,50,45406,18,194,16,Food,1
8781,25,56849,4,262,17,Food,0
8782,41,37939,3,243,18,Utilities,0
8783,37,38599,18,196,29,Food,0
8784,33,18294,5,202,27,Entertainment,0
8785,29,57071,9,107,11,Utilities,0
8786,30,36682,15,260,19,Shopping,0
8787,62,39259,9,183,11,Travel,1
8788,59,58471,14,180,10,Food,0
8789,56,36759,2,172,14,Travel,0
8790,42,55705,18,222,14,Shopping,1
8791,63,31900,13,143,10,Shopping,1
8792,49,49683,16,150,21,Entertainment,0
8793,41,40855,6,197,23,Shopping,0
8794,64,46005,16,168,4,Shopping,1
8795,61,72675,4,216,10,Food,0
8796,26,25410,10,170,27,Travel,1
8797,57,71336,19,279,6,Food,0
8798,40,36218,11,234,22,Food,1
8799,30,63036,5,234,29,Utilities,1
8800,49,66009,18,169,11,Utilities,1
8801,32,56456,3,320,18,Entertainment,0
8802,53,31723,8,178,6,Entertainment,1
8803,22,54086,11,164,21,Shopping,0
8804,39,88393,19,235,15,Entertainment,0
8805,33,50168,3,209,27,Entertainment,1
8806,58,48487,12,159,6,Shopping,0
8807,27,47044,15,309,20,Travel,1
8808,41,57733,16,248,1,Shopping,1
8809,35,48692,5,200,9,Shopping,1
8810,35,54268,19,320,14,Travel,1
8811,24,45615,6,240,3,Shopping,0
8812,21,34456,12,199,1,Utilities,0
8813,43,84831,19,314,14,Entertainment,0
8814,22,48550,9,232,14,Shopping,1
8815,33,97975,18,230,4,Food,0
8816,52,56373,3,180,14,Entertainment,0
8817,43,58999,14,202,23,Utilities,1
8818,35,45360,5,179,4,Utilities,1
8819,46,41105,5,271,11,Shopping,1
8820,40,45699,4,119,20,Travel,0
8821,31,37515,16,268,9,Food,1
8822,32,36129,13,156,11,Shopping,0
8823,50,76769,8,197,15,Travel,1
8824,42,61996,16,185,6,Utilities,1
8825,38,72472,2,173,25,Entertainment,0
8826,34,66873,8,234,12,Utilities,0
8827,40,40979,3,199,28,Shopping,0
8828,60,26904,9,166,13,Travel,1
8829,34,43097,11,207,18,Shopping,0
8830,31,51377,1,165,23,Utilities,0
8831,46,67165,1,173,23,Food,1
8832,37,49180,8,125,14,Utilities,0
8833,47,94495,16,177,24,Shopping,1
8834,36,43509,10,224,26,Travel,1
8835,56,58865,2,201,11,Shopping,1
8836,30,41021,16,290,25,Entertainment,0
8837,35,56094,4,330,24,Entertainment,0
8838,40,48116,19,176,2,Travel,1
8839,63,46270,9,158,19,Utilities,0
8840,50,40718,3,256,28,Shopping,1
8841,56,52213,11,216,2,Entertainment,1
8842,57,62542,8,256,17,Food,1
8843,35,35374,7,219,29,Entertainment,1
8844,26,49271,1,190,23,Utilities,0
8845,50,57397,8,190,8,Travel,1
8846,49,60243,17,221,5,Food,0
8847,34,77945,11,189,26,Shopping,1
8848,36,58680,7,260,29,Shopping,1
8849,44,43999,9,134,11,Travel,1
8850,23,41479,14,260,25,Food,1
8851,52,41296,5,106,20,Food,1
8852,54,40460,18,207,1,Food,1
8853,51,53236,13,183,20,Travel,0
8854,37,56308,5,124,16,Travel,0
8855,42,62368,8,96,5,Shopping,0
8856,21,59974,15,145,27,Entertainment,0
8857,27,68691,4,202,28,Utilities,0
8858,27,39966,1,169,16,Shopping,1
8859,41,74547,6,147,24,Food,0
8860,38,40555,19,267,5,Entertainment,0
8861,28,55218,12,138,28,Utilities,1
8862,44,47078,7,233,10,Food,1
8863,33,49641,13,155,9,Travel,1
8864,43,60084,7,143,22,Entertainment,1
8865,47,28423,9,169,24,Travel,0
8866,33,37539,1,230,19,Utilities,0
8867,24,61238,13,131,29,Utilities,0
8868,33,49967,19,214,3,Food,0
8869,52,46150,1,151,9,Travel,1
8870,33,33185,19,160,22,Shopping,0
8871,57,46255,18,220,20,Shopping,1
8872,29,60214,5,308,8,Travel,0
8873,52,41547,3,154,4,Utilities,1
8874,38,70460,2,235,11,Entertainment,1
8875,60,66153,10,184,4,Travel,0
8876,53,44749,6,176,12,Food,0
8877,34,41084,19,253,23,Shopping,0
8878,49,8532,17,157,7,Food,1
8879,58,33847,19,142,28,Entertainment,0
8880,23,32924,13,223,8,Shopping,1
8881,41,28535,17,279,10,Shopping,0
8882,44,49460,18,237,23,Shopping,0
8883,37,54681,11,129,29,Food,1
8884,42,77219,13,169,24,Utilities,0
8885,19,50997,11,248,13,Food,0
8886,26,19496,19,279,24,Utilities,0
8887,45,38783,10,211,14,Travel,0
8888,55,59158,3,171,16,Shopping,0
8889,20,48778,6,282,7,Food,1
8890,37,62852,7,196,16,Entertainment,1
8891,23,42293,5,169,17,Entertainment,0
8892,56,67280,9,161,20,Utilities,0
8893,50,53690,10,140,19,Utilities,1
8894,18,54072,14,341,12,Shopping,1
8895,54,52249,11,271,9,Utilities,1
8896,23,38522,17,167,28,Entertainment,1
8897,62,49142,11,286,26,Food,0
8898,51,54406,7,226,8,Food,1
8899,64,28990,11,223,9,Utilities,1
8900,32,51193,13,164,5,Utilities,0
8901,62,68223,19,174,21,Entertainment,0
8902,43,56507,6,197,10,Travel,0
8903,31,70509,2,101,5,Food,0
8904,24,56115,14,175,14,Utilities,1
8905,63,36535,16,200,18,Shopping,1
8906,48,61861,7,265,29,Utilities,1
8907,41,32884,1,169,7,Utilities,1
8908,48,46873,2,240,8,Food,1
8909,46,45860,9,96,5,Utilities,0
8910,59,39825,18,258,24,Shopping,0
8911,49,85684,18,154,6,Shopping,1
8912,34,48910,18,206,20,Shopping,1
8913,31,77150,10,220,23,Entertainment,1
8914,57,55153,8,210,24,Shopping,0
8915,53,37686,8,194,9,Food,1
8916,41,43856,2,137,21,Travel,1
